"","Groups","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ZOTU-V9_58903","Obazoa","Eukaryota","Opisthokonta-Rotosphaerida","Nucleariidea","Nucleariida","Nucleariida_X","Nuclearia",NA
"ZOTU-V9_58912","TSAR","Eukaryota","Rhizaria-Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Glissomonadida_X","Glissomonadida_XX","Glissomonadida_XX_sp."
"ZOTU-V9_58913","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_58918","Obazoa","Eukaryota","Opisthokonta-Fungi","Basidiomycota","Pucciniomycotina",NA,NA,NA
"ZOTU-V9_58935","Obazoa","Eukaryota","Opisthokonta-Metazoa","Nematoda","Enoplea","Enoplea_X","Tobrilus","Tobrilus_gracilis"
"ZOTU-V9_58942","Excavata","Eukaryota","Discoba-Euglenozoa","Kinetoplastea","Eubodonida","Bodonidae","Bodo","Bodo_sp."
"ZOTU-V9_58951","Excavata","Eukaryota","Discoba-Euglenozoa","Kinetoplastea","Prokinetoplastida","Ichthyobodonidae",NA,NA
"ZOTU-V9_58947","Archaeplastida","Eukaryota","Streptophyta-Streptophyta_X","Embryophyceae","Embryophyceae_X","Embryophyceae_XX",NA,NA
"ZOTU-V9_58944","Obazoa","Eukaryota","Opisthokonta-Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp."
"ZOTU-V9_58964","TSAR","Eukaryota","Alveolata-Apicomplexa","Gregarinomorphea","Neogregarinorida","Actinocephalidae","Monocystis","Monocystis_sp."
"ZOTU-V9_58952","Obazoa","Eukaryota","Opisthokonta-Fungi","Ascomycota","Pezizomycotina",NA,NA,NA
"ZOTU-V9_58962","TSAR","Eukaryota","Rhizaria-Cercozoa","Endomyxa","Vampyrellida","Sey055-lineage","Sey055-lineage_X","Sey055-lineage_X_sp."
"ZOTU-V9_58980","TSAR","Eukaryota","Alveolata-Apicomplexa","Gregarinomorphea","Neogregarinorida","Actinocephalidae",NA,NA
"ZOTU-V9_58973","Obazoa","Eukaryota","Opisthokonta-Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes",NA,NA
"ZOTU-V9_58990","Amoebozoa","Eukaryota","Evosea-Eumycetozoa","Myxogastria_Fuscisporidia","Stemonitida","Stemonitidae","Lamproderma","Lamproderma_ovoideoechinulatum"
"ZOTU-V9_58988","Obazoa","Eukaryota","Opisthokonta-Fungi","Chytridiomycota",NA,NA,NA,NA
"ZOTU-V9_59001","TSAR","Eukaryota","Alveolata-Ciliophora","Oligohymenophorea","Peritrichia_2","Sessilida","Opisthonecta","Opisthonecta_minima"
"ZOTU-V9_59017","TSAR","Eukaryota","Alveolata-Ciliophora","Oligohymenophorea","OLIGO8","OLIGO8_X","OLIGO8_XX","OLIGO8_XX_sp."
"ZOTU-V9_59011","Obazoa","Eukaryota","Opisthokonta-Fungi","Ascomycota",NA,NA,NA,NA
"ZOTU-V9_59024","TSAR","Eukaryota","Alveolata-Dinoflagellata","Dinophyceae","Peridiniales","Peridiniaceae","Peridinium","Peridinium_willei"
"ZOTU-V9_59016","Obazoa","Eukaryota","Opisthokonta-Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes",NA,NA
"ZOTU-V9_59036","TSAR","Eukaryota","Rhizaria-Cercozoa","Filosa-Sarcomonadea","Pansomonadida","Pansomonadida_X","Pansomonadida_XX","Pansomonadida_XX_sp."
"ZOTU-V9_59038","TSAR","Eukaryota","Alveolata-Perkinsea","Perkinsida","Perkinsida_X","Perkinsida_XX","Perkinsida_XXX","Perkinsida_XXX_sp."
"ZOTU-V9_59049","TSAR","Eukaryota","Stramenopiles-Gyrista","Chrysophyceae","Synurales","Synuraceae","Mallomonas","Mallomonas_furtiva"
"ZOTU-V9_59061","Amoebozoa","Eukaryota","Evosea-Evosea_X","Variosea",NA,NA,NA,NA
"ZOTU-V9_59080","TSAR","Eukaryota","Alveolata-Apicomplexa","Gregarinomorphea","Neogregarinorida","Actinocephalidae",NA,NA
"ZOTU-V9_59072","Obazoa","Eukaryota","Opisthokonta-Metazoa","Arthropoda","Hexapoda","Collembola",NA,NA
"ZOTU-V9_59087","TSAR","Eukaryota","Stramenopiles-Gyrista",NA,NA,NA,NA,NA
"ZOTU-V9_59093","TSAR","Eukaryota","Stramenopiles-Bigyra","Opalozoa","Opalozoa_X","MAST-12","MAST-12C","MAST-12C_sp."
"ZOTU-V9_59088","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_59119","Obazoa","Eukaryota","Opisthokonta-Metazoa","Rotifera","Rotifera_X","Rotifera_XX",NA,NA
"ZOTU-V9_59131","Archaeplastida","Eukaryota","Chlorophyta-Chlorophyta_X",NA,NA,NA,NA,NA
"ZOTU-V9_59129","Amoebozoa","Eukaryota","Tubulinea-Tubulinea_X","Elardia","Euamoebida","Nolandellidae","Nolandellidae_X","Nolandellidae_X_sp."
"ZOTU-V9_59132","TSAR","Eukaryota","Alveolata-Dinoflagellata",NA,NA,NA,NA,NA
"ZOTU-V9_59130","Obazoa","Eukaryota","Opisthokonta-Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp."
"ZOTU-V9_59137","Archaeplastida","Eukaryota","Chlorophyta-Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Chloromonas","Chloromonas_sp."
"ZOTU-V9_59149","TSAR","Eukaryota","Stramenopiles-Bigyra","Bicoecea","Borokales","Borokaceae","Borokaceae_X","Borokaceae_X_sp."
"ZOTU-V9_59168","Obazoa","Eukaryota","Opisthokonta-Metazoa",NA,NA,NA,NA,NA
"ZOTU-V9_59166","Obazoa","Eukaryota","Opisthokonta-Metazoa","Arthropoda","Chelicerata","Arachnida",NA,NA
"ZOTU-V9_59173","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_59174","Obazoa","Eukaryota","Opisthokonta-Fungi","Chytridiomycota",NA,NA,NA,NA
"ZOTU-V9_59177","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_59175","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_59218","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_59239","Obazoa","Eukaryota","Opisthokonta-Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Candida",NA
"ZOTU-V9_59241","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_59240","Obazoa","Eukaryota","Opisthokonta-Fungi","Mucoromycota","Glomeromycotina","Glomerales","Glomus","Glomus_sp."
"ZOTU-V9_59242","Obazoa","Eukaryota","Opisthokonta-Fungi","Chytridiomycota","Chytridiales","Chytridiales_X","Chytridiales_XX","Chytridiales_XX_sp."
"ZOTU-V9_59254","TSAR","Eukaryota","Alveolata-Dinoflagellata","Dinophyceae",NA,NA,NA,NA
"ZOTU-V9_59271","TSAR","Eukaryota","Rhizaria-Cercozoa","Filosa-Granofilosea","Limnofilida","Limnofilidae","Limnofila",NA
"ZOTU-V9_59285","TSAR","Eukaryota","Alveolata-Apicomplexa","Gregarinomorphea",NA,NA,NA,NA
"ZOTU-V9_59280","Obazoa","Eukaryota","Opisthokonta-Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp."
"ZOTU-V9_59290","TSAR","Eukaryota","Alveolata-Ciliophora","Colpodea","Colpodea_X","Platyophryida",NA,NA
"ZOTU-V9_59297","Obazoa","Eukaryota","Opisthokonta-Fungi","Fungi_X","Fungi_XX","Fungi_XXX","Fungi_XXXX","Fungi_XXXX_sp."
"ZOTU-V9_59298","Obazoa","Eukaryota","Opisthokonta-Metazoa",NA,NA,NA,NA,NA
"ZOTU-V9_59302","Obazoa","Eukaryota","Opisthokonta-Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes",NA,NA
"ZOTU-V9_59323","Obazoa","Eukaryota","Opisthokonta-Fungi","Mucoromycota","Glomeromycotina","Diversisporales","Diversisporales_X","Diversisporales_X_sp."
"ZOTU-V9_59314","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_59324","TSAR","Eukaryota","Stramenopiles-Bigyra","Sagenista","Labyrinthulomycetes","Amphifilaceae",NA,NA
"ZOTU-V9_59318","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_59351","Obazoa","Eukaryota","Opisthokonta-Fungi","Opisthosporidia","Microsporida","Microsporida_X",NA,NA
"ZOTU-V9_59336","Obazoa","Eukaryota","Opisthokonta-Fungi","Ascomycota","Pezizomycotina","Sordariomycetes",NA,NA
"ZOTU-V9_59338","Obazoa","Eukaryota","Opisthokonta-Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes",NA,NA
"ZOTU-V9_59354","TSAR","Eukaryota","Alveolata-Dinoflagellata","Dinophyceae",NA,NA,NA,NA
"ZOTU-V9_59348","TSAR","Eukaryota","Rhizaria-Cercozoa",NA,NA,NA,NA,NA
"ZOTU-V9_59353","Obazoa","Eukaryota","Opisthokonta-Fungi","Ascomycota","Pezizomycotina","Leotiomycetes",NA,NA
"ZOTU-V9_59371","Excavata","Eukaryota","Discoba-Euglenozoa","Euglenida","Petalomonadida","Eupetalomonads_X","Eupetalomonads_XX","Eupetalomonads_XX_sp."
"ZOTU-V9_59358","TSAR","Eukaryota","Rhizaria-Cercozoa","Novel-clade-10-12","Novel-clade-10","Novel-clade-10_X","Novel-clade-10_XX","Novel-clade-10_XX_sp."
"ZOTU-V9_59368","TSAR","Eukaryota","Stramenopiles-Bigyra","Opalozoa","Opalozoa_X","MAST-12","MAST-12C","MAST-12C_sp."
"ZOTU-V9_59361","Obazoa","Eukaryota","Opisthokonta-Fungi","Ascomycota","Pezizomycotina","Lecanoromycetes","Lecanoromycetes_X","Lecanoromycetes_X_sp."
"ZOTU-V9_59365","Obazoa","Eukaryota","Opisthokonta-Fungi","Basidiomycota","Agaricomycotina",NA,NA,NA
"ZOTU-V9_59382","Obazoa","Eukaryota","Opisthokonta-Metazoa",NA,NA,NA,NA,NA
"ZOTU-V9_59380","Obazoa","Eukaryota","Opisthokonta-Fungi","Basidiomycota","Pucciniomycotina",NA,NA,NA
"ZOTU-V9_59402","Obazoa","Eukaryota","Opisthokonta-Metazoa","Nematoda","Chromadorea","Chromadorea_X",NA,NA
"ZOTU-V9_59404","TSAR","Eukaryota","Rhizaria-Cercozoa","Novel-clade-10-12","Novel-clade-10","Novel-clade-10_X","Novel-clade-10_XX","Novel-clade-10_XX_sp."
"ZOTU-V9_59414","Excavata","Eukaryota","Discoba-Discoba_X","Heterolobosea","Heterolobosea_X","Creneidae","Creneis","Creneis_carolina"
"ZOTU-V9_59418","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_59410","Obazoa","Eukaryota","Opisthokonta-Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Trechispora","Trechispora_sp."
"ZOTU-V9_59436","Excavata","Eukaryota","Discoba-Euglenozoa","Kinetoplastea",NA,NA,NA,NA
"ZOTU-V9_59430","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_59449","Obazoa","Eukaryota","Opisthokonta-Metazoa",NA,NA,NA,NA,NA
"ZOTU-V9_59443","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_59457","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_59463","TSAR","Eukaryota","Rhizaria-Cercozoa","Filosa-Sarcomonadea","Glissomonadida",NA,NA,NA
"ZOTU-V9_59474","TSAR","Eukaryota","Stramenopiles-Gyrista","Peronosporomycetes","Peronosporomycetes_X",NA,NA,NA
"ZOTU-V9_59477","TSAR","Eukaryota","Stramenopiles-Gyrista","Bacillariophyceae",NA,NA,NA,NA
"ZOTU-V9_59483","TSAR","Eukaryota","Alveolata-Dinoflagellata",NA,NA,NA,NA,NA
"ZOTU-V9_59518","Excavata","Eukaryota","Discoba-Euglenozoa","Kinetoplastea",NA,NA,NA,NA
"ZOTU-V9_59520","TSAR","Eukaryota","Rhizaria-Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Allapsidae","Allapsidae_X","Allapsidae_X_sp."
"ZOTU-V9_59537","TSAR","Eukaryota","Alveolata-Apicomplexa","Gregarinomorphea","Neogregarinorida","Actinocephalidae","Monocystis","Monocystis_sp."
"ZOTU-V9_59543","Obazoa","Eukaryota","Opisthokonta-Metazoa",NA,NA,NA,NA,NA
"ZOTU-V9_59539","TSAR","Eukaryota","Stramenopiles-Gyrista","Chrysophyceae","Paraphysomonadales","Lepidochromonadaceae","Lepidochromonas","Lepidochromonas_sp."
"ZOTU-V9_59558","TSAR","Eukaryota","Stramenopiles-Gyrista","Chrysophyceae","Hydrurales","Hydrurales_X","Hydrurales_XX","Hydrurales_XX_sp."
"ZOTU-V9_59559","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_59572","Amoebozoa","Eukaryota","Evosea-Eumycetozoa",NA,NA,NA,NA,NA
"ZOTU-V9_59560","Archaeplastida","Eukaryota","Rhodophyta-Rhodophyta_X","Bangiophyceae","Cyanidiales","Cyanidiales_X","Cyanidiales_XX","Cyanidiales_XX_sp."
"ZOTU-V9_59566","Obazoa","Eukaryota","Opisthokonta-Fungi","Chytridiomycota",NA,NA,NA,NA
"ZOTU-V9_59578","Obazoa","Eukaryota","Opisthokonta-Fungi","Ascomycota","Pezizomycotina","Pezizomycetes","Pyronema","Pyronema_omphalodes"
"ZOTU-V9_59577","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_59598","Excavata","Eukaryota","Discoba-Euglenozoa","Euglenida","Petalomonadida","Eupetalomonads_X","Eupetalomonads_XX","Eupetalomonads_XX_sp."
"ZOTU-V9_59607","Excavata","Eukaryota","Discoba-Euglenozoa","Euglenida","Aphagea","Distigmidae","Distigma","Distigma_curvatum"
"ZOTU-V9_59608","Amoebozoa","Eukaryota","Tubulinea-Tubulinea_X","Elardia","Euamoebida","LOS7N/I-lineage","Ptolemeba","Ptolemeba_bulliensis"
"ZOTU-V9_59631","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_59634","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_59654","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_59661","Obazoa","Eukaryota","Opisthokonta-Fungi","Chytridiomycota","Rhizophydiales","Rhizophydiales_X","Rhizophydiales_XX","Rhizophydiales_XX_sp."
"ZOTU-V9_59676","TSAR","Eukaryota","Rhizaria-Cercozoa","Filosa-Imbricatea","Paracercomonadida","Paracercomonadida_X","Brevimastigomonas","Brevimastigomonas_motovehiculus"
"ZOTU-V9_59672","TSAR","Eukaryota","Rhizaria-Cercozoa","Filosa-Sarcomonadea","Cercomonadida",NA,NA,NA
"ZOTU-V9_59665","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_59686","TSAR","Eukaryota","Stramenopiles-Gyrista","Peronosporomycetes","Peronosporomycetes_X","Peronosporales",NA,NA
"ZOTU-V9_59694","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_59693","Obazoa","Eukaryota","Opisthokonta-Fungi","Chytridiomycota",NA,NA,NA,NA
"ZOTU-V9_59716","Obazoa","Eukaryota","Opisthokonta-Metazoa","Arthropoda","Crustacea",NA,NA,NA
"ZOTU-V9_59741","Excavata","Eukaryota","Discoba-Euglenozoa","Euglenida","Euglenida_X","Anisonemidae","Anisonema","Anisonema_sp."
"ZOTU-V9_59767","TSAR","Eukaryota","Alveolata-Apicomplexa","Gregarinomorphea","Eugregarinorida","Gregarinidae","Leidyana2",NA
"ZOTU-V9_59761","TSAR","Eukaryota","Stramenopiles-Gyrista",NA,NA,NA,NA,NA
"ZOTU-V9_59793","Amoebozoa","Eukaryota","Evosea-Eumycetozoa","Myxogastria_Fuscisporidia","Stemonitida","Stemonitidae",NA,NA
"ZOTU-V9_59776","TSAR","Eukaryota","Alveolata-Dinoflagellata",NA,NA,NA,NA,NA
"ZOTU-V9_59789","TSAR","Eukaryota","Stramenopiles-Gyrista",NA,NA,NA,NA,NA
"ZOTU-V9_59790","TSAR","Eukaryota","Alveolata-Perkinsea","Perkinsida","Perkinsida_X","Perkinsida_XX","Perkinsida_XXX","Perkinsida_XXX_sp."
"ZOTU-V9_59801","Obazoa","Eukaryota","Opisthokonta-Fungi","Chytridiomycota",NA,NA,NA,NA
"ZOTU-V9_59807","Obazoa","Eukaryota","Opisthokonta-Fungi","Chytridiomycota",NA,NA,NA,NA
"ZOTU-V9_59823","Obazoa","Eukaryota","Opisthokonta-Metazoa","Arthropoda","Crustacea","Branchiopoda",NA,NA
"ZOTU-V9_59832","Archaeplastida","Eukaryota","Chlorophyta-Chlorophyta_X","Chlorophyceae",NA,NA,NA,NA
"ZOTU-V9_59837","TSAR","Eukaryota","Stramenopiles-Gyrista","Eustigmatophyceae","Eustigmatophyceae_X","Eustigmatophyceae_XX","Pseudostaurastrum","Pseudostaurastrum_enorme"
"ZOTU-V9_59859","Amoebozoa","Eukaryota","Evosea-Eumycetozoa",NA,NA,NA,NA,NA
"ZOTU-V9_59855","Obazoa","Eukaryota","Opisthokonta-Fungi","Ascomycota","Pezizomycotina","Leotiomycetes",NA,NA
"ZOTU-V9_59878","Excavata","Eukaryota","Discoba-Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae",NA,NA
"ZOTU-V9_59871","Obazoa","Eukaryota","Opisthokonta-Fungi","Chytridiomycota",NA,NA,NA,NA
"ZOTU-V9_59891","Excavata","Eukaryota","Metamonada-Fornicata","Fornicata_X","Diplomonadida","Hexamitidae","Giardia","Giardia_intestinalis"
"ZOTU-V9_59895","TSAR","Eukaryota","Alveolata-Dinoflagellata",NA,NA,NA,NA,NA
"ZOTU-V9_59899","TSAR","Eukaryota","Stramenopiles-Gyrista","Chrysophyceae","Ochromonadales","Ochromonadaceae","Poterioochromonas","Poterioochromonas_sp."
"ZOTU-V9_59908","TSAR","Eukaryota","Stramenopiles-Gyrista","Dictyochophyceae","Dictyochophyceae_X","Pedinellales",NA,NA
"ZOTU-V9_59918","Obazoa","Eukaryota","Opisthokonta-Fungi","Chytridiomycota",NA,NA,NA,NA
"ZOTU-V9_59933","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_59941","TSAR","Eukaryota","Stramenopiles-Gyrista","Chrysophyceae",NA,NA,NA,NA
"ZOTU-V9_59955","Amoebozoa","Eukaryota","Discosea-Discosea_X","Centramoebia","Acanthopodida","Acanthamoebidae","Protacanthamoeba",NA
"ZOTU-V9_59952","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_59954","Obazoa","Eukaryota","Opisthokonta-Fungi","Ascomycota","Pezizomycotina","Leotiomycetes",NA,NA
"ZOTU-V9_59972","TSAR","Eukaryota","Alveolata-Apicomplexa","Gregarinomorphea","Neogregarinorida","Actinocephalidae","Syncystis","Syncystis_mirabilis"
"ZOTU-V9_59968","TSAR","Eukaryota","Stramenopiles-Gyrista","Xanthophyceae","Xanthophyceae_X","Xanthophyceae_XX",NA,NA
"ZOTU-V9_59967","Obazoa","Eukaryota","Opisthokonta-Fungi","Fungi_X","Fungi_XX","Fungi_XXX","Fungi_XXXX","Fungi_XXXX_sp."
"ZOTU-V9_59969","Obazoa","Eukaryota","Opisthokonta-Fungi","Chytridiomycota","Chytridiales","Chytridiales_X","Chytridiales_XX","Chytridiales_XX_sp."
"ZOTU-V9_59996","Amoebozoa","Eukaryota","Evosea-Eumycetozoa","Myxogastria_Fuscisporidia",NA,NA,NA,NA
"ZOTU-V9_60003","TSAR","Eukaryota","Alveolata-Dinoflagellata","Dinophyceae","Peridiniales","Peridiniaceae","Peridinium","Peridinium_willei"
"ZOTU-V9_59998","Obazoa","Eukaryota","Opisthokonta-Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Cryptococcus","Cryptococcus_huempii"
"ZOTU-V9_60010","TSAR","Eukaryota","Alveolata-Ciliophora",NA,NA,NA,NA,NA
"ZOTU-V9_60015","Amoebozoa","Eukaryota","Evosea-Evosea_X","Archamoebea","Mastigamoebida","Mastigamoebidae","Mastigamoeba","Mastigamoeba_sp."
"ZOTU-V9_60051","Amoebozoa","Eukaryota","Evosea-Evosea_X","Archamoebea","Mastigamoebida","Mastigamoebidae","Mastigamoeba","Mastigamoeba_sp."
"ZOTU-V9_60063","TSAR","Eukaryota","Stramenopiles-Bigyra","Opalozoa","Opalozoa_X","MAST-12","MAST-12C","MAST-12C_sp."
"ZOTU-V9_60088","TSAR","Eukaryota","Alveolata-Apicomplexa","Gregarinomorphea",NA,NA,NA,NA
"ZOTU-V9_60082","Obazoa","Eukaryota","Opisthokonta-Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Saccharomyces","Saccharomyces_cerevisiae"
"ZOTU-V9_60105","Obazoa","Eukaryota","Opisthokonta-Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp."
"ZOTU-V9_60140","Excavata","Eukaryota","Metamonada-Fornicata","Fornicata_X","Diplomonadida","Hexamitidae","Giardia","Giardia_intestinalis"
"ZOTU-V9_60125","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_60130","Obazoa","Eukaryota","Opisthokonta-Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Brettanomyces","Brettanomyces_nanus"
"ZOTU-V9_60128","Obazoa","Eukaryota","Opisthokonta-Metazoa",NA,NA,NA,NA,NA
"ZOTU-V9_60131","Obazoa","Eukaryota","Opisthokonta-Fungi","Zoopagomycota","Kickxellomycotina","Harpellales",NA,NA
"ZOTU-V9_60156","Excavata","Eukaryota","Discoba-Euglenozoa","Euglenida","Petalomonadida","Eupetalomonads_X","Eupetalomonads_XX","Eupetalomonads_XX_sp."
"ZOTU-V9_60147","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_60155","TSAR","Eukaryota","Rhizaria-Cercozoa","Endomyxa","Vampyrellida","Leptophryidae","Leptophryidae_X","Leptophryidae_X_sp."
"ZOTU-V9_60183","TSAR","Eukaryota","Rhizaria-Cercozoa","Filosa-Sarcomonadea",NA,NA,NA,NA
"ZOTU-V9_60192","Archaeplastida","Eukaryota","Chlorophyta-Chlorophyta_X","Chlorophyceae",NA,NA,NA,NA
"ZOTU-V9_60204","TSAR","Eukaryota","Rhizaria-Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Glissomonadida_X","Glissomonadida_XX","Glissomonadida_XX_sp."
"ZOTU-V9_60211","Obazoa","Eukaryota","Opisthokonta-Metazoa","Nematoda","Enoplea","Enoplea_X","Tobrilus","Tobrilus_gracilis"
"ZOTU-V9_60199","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_60207","Obazoa","Eukaryota","Opisthokonta-Fungi","Ascomycota","Pezizomycotina",NA,NA,NA
"ZOTU-V9_60209","Obazoa","Eukaryota","Opisthokonta-Fungi","Chytridiomycota","Spizellomycetales","Spizellomycetales_X","Spizellomycetales_XX","Spizellomycetales_XX_sp."
"ZOTU-V9_60216","Archaeplastida","Eukaryota","Chlorophyta-Chlorophyta_X","Trebouxiophyceae","Watanabea-Clade","Watanabea-Clade_X","Dictyochloropsis",NA
"ZOTU-V9_60236","TSAR","Eukaryota","Stramenopiles-Gyrista","Chrysophyceae","Ochromonadales",NA,NA,NA
"ZOTU-V9_60277","Amoebozoa","Eukaryota","Evosea-Eumycetozoa","Myxogastria_Fuscisporidia",NA,NA,NA,NA
"ZOTU-V9_60267","Obazoa","Eukaryota","Opisthokonta-Metazoa","Arthropoda","Chelicerata","Arachnida",NA,NA
"ZOTU-V9_60286","TSAR","Eukaryota","Rhizaria-Cercozoa",NA,NA,NA,NA,NA
"ZOTU-V9_60297","TSAR","Eukaryota","Stramenopiles-Bigyra","Sagenista","Labyrinthulomycetes","Amphifilaceae",NA,NA
"ZOTU-V9_60311","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_60313","TSAR","Eukaryota","Alveolata-Ciliophora","Heterotrichea","Heterotrichea_X","Stentoridae","Stentor",NA
"ZOTU-V9_60328","TSAR","Eukaryota","Rhizaria-Cercozoa","Filosa-Sarcomonadea","Cercomonadida","Cercomonadidae","Cercomonas","Cercomonas_sp."
"ZOTU-V9_60362","TSAR","Eukaryota","Rhizaria-Cercozoa","Endomyxa","Vampyrellida","Leptophryidae",NA,NA
"ZOTU-V9_60374","TSAR","Eukaryota","Alveolata-Apicomplexa","Gregarinomorphea","Eugregarinorida","Gregarinidae","Leidyana1","Gregarina_chortiocetes"
"ZOTU-V9_60365","TSAR","Eukaryota","Alveolata-Perkinsea","Perkinsida","Perkinsida_X","Perkinsida_XX","Perkinsida_XXX","Perkinsida_XXX_sp."
"ZOTU-V9_60396","Excavata","Eukaryota","Discoba-Euglenozoa","Euglenida","Petalomonadida",NA,NA,NA
"ZOTU-V9_60386","Obazoa","Eukaryota","Opisthokonta-Fungi","Chytridiomycota",NA,NA,NA,NA
"ZOTU-V9_60397","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_60420","TSAR","Eukaryota","Stramenopiles-Bigyra","Sagenista","Labyrinthulomycetes","Amphifilaceae","Amphifilaceae_X","Amphifilaceae_X_sp."
"ZOTU-V9_60421","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_60444","Obazoa","Eukaryota","Opisthokonta-Metazoa","Arthropoda","Chelicerata","Arachnida","Epitrimerus","Epitrimerus_sabinae"
"ZOTU-V9_60446","Cryptista","Eukaryota","Cryptophyta-Cryptophyta_X","Cryptophyceae","Goniomonadales","Goniomonadales_X","Goniomonas","Goniomonas_sp."
"ZOTU-V9_60461","TSAR","Eukaryota","Stramenopiles-Bigyra","Sagenista","Labyrinthulomycetes","Amphifilaceae",NA,NA
"ZOTU-V9_60459","Obazoa","Eukaryota","Opisthokonta-Fungi","Mucoromycota","Glomeromycotina","Glomerales",NA,NA
"ZOTU-V9_60480","Obazoa","Eukaryota","Opisthokonta-Fungi",NA,NA,NA,NA,NA
"ZOTU-V9_60483","Obazoa","Eukaryota","Opisthokonta-Metazoa","Arthropoda","Hexapoda","Insecta","Elenchus","Elenchus_japonicus"
"ZOTU-V9_60497","Obazoa","Eukaryota","Opisthokonta-Fungi","Basidiomycota","Wallemiomycetes","Wallemiales","Wallemia","Wallemia_sebi"
"ZOTU-V9_60517","Obazoa","Eukaryota","Opisthokonta-Fungi","Opisthosporidia","Microsporida","Microsporida_X",NA,NA
"ZOTU-V9_60514","Excavata","Eukaryota","Discoba-Euglenozoa","Kinetoplastea","Neobodonida","Rhynchomonadidae","Rhynchomonas","Rhynchomonas_sp."
"ZOTU-V9_60510","TSAR","Eukaryota","Stramenopiles-Gyrista",NA,NA,NA,NA,NA
