"","sample_id","MDS1","MDS2","d15N_anomaly_mean_1800_1850","mean_air_temp_degC_anomaly_combined","fish_present_binary_YN"
"251","LIGH20_17",-0.531675755963861,0.480445683910334,-0.0399328653055555,-0.734035087719298,"No"
"252","LIGH20_17.5",-0.596060243387051,0.478025513223458,0.305269525805556,-0.734035087719298,"No"
"253","LIGH20_18",-0.748073619568095,0.275612029964614,0.281452094694444,-0.734035087719298,"No"
"254","LIGH20_2",-0.803251279381637,-0.390436041135542,-2.93319622530556,-0.4,"No"
"255","LIGH20_2.5",-0.753517787621098,-0.296031284315187,-2.09002093719444,-0.260350877192983,"No"
"256","LIGH20_3",-0.749718314357657,-0.196720585023547,-1.51696582530556,0.207450980392157,"No"
"257","LIGH20_3.5",-0.771621665586975,-0.1287804357316,-1.17916078719444,-0.242916666666666,"No"
"258","LIGH20_4",-0.735893503534758,0.141543213747121,-0.918025665305556,-0.52,"No"
"259","LIGH20_4.5",-0.521625136262197,0.174654653253667,-0.552347801194445,-0.734035087719298,"No"
"260","LIGH20_5",-0.806024751753196,0.163723245107682,-0.588903105305556,-0.734035087719298,"No"
"261","LIGH20_5.5",-0.447732380636739,0.164252678588298,-0.0626403521944443,-0.734035087719298,"No"
"262","LIGH20_6",-0.764825837293627,0.217066522315369,-0.104429505305555,-0.734035087719298,"No"
"263","LIGH20_6.5",-0.835637820131352,0.339581304681119,0.202755088805556,-0.734035087719298,"No"
"264","LIGH20_7",-0.843912366463572,0.235820891976929,-0.00199366530555611,-0.734035087719298,"No"
"265","LIGH20_7.5",-0.622748818090077,0.248539396581628,-0.103021198194445,-0.734035087719298,"No"
"266","LIGH20_8",-0.863545999042482,0.60829708286483,-0.0977402253055555,-0.734035087719298,"No"
"267","LIGH20_8.5",-0.696039607639832,0.519793846493121,0.155535040805555,-0.734035087719298,"No"
"268","LIGH20_9",-0.728669589537015,0.433616641098724,-0.0800186253055557,-0.734035087719298,"No"
"269","LIGH20_9.5",-0.585533448179293,0.432053782112645,-0.107937090194445,-0.734035087719298,"No"
"270","LOST20_0.5",-0.516354652909178,-1.97003606473116,NA,1.60333333333333,"Yes"
"271","LOST20_1",-0.462557519907566,-1.67340789485029,-1.11404548755428,1.30333333333333,"Yes"
"272","LOST20_1.5",-0.379605619315797,-1.0836650436485,-1.75234750244572,1.05333333333333,"Yes"
"273","LOST20_10",-0.386432603987801,-0.146242174342067,-1.06257037755428,0.478333333333333,"Yes"
"274","LOST20_10.5",-0.471964691775505,-0.214870852187769,-1.14904150244572,0.283333333333333,"Yes"
"275","LOST20_11",-0.287830166189465,-0.266038606430436,-1.16905994755428,-0.221666666666667,"Yes"
"276","LOST20_11.5",-0.73348650944559,-0.133458682275926,-1.13308630244572,-0.276666666666667,"Yes"
"277","LOST20_12",-0.373065393075798,-0.130567461597168,-1.14085481755428,-0.316666666666667,"Yes"
"278","LOST20_12.5",-0.71220444121731,-0.150990213321488,-1.52698030244572,-0.0766666666666667,"Yes"
"279","LOST20_13",-0.402314023638997,-0.14730955180957,-1.21850117755428,-0.0166666666666666,"Yes"
"280","LOST20_13.5",-0.752281267020864,-0.162308088805083,-1.14904150244572,0.0319047619047619,"Yes"
"281","LOST20_14",-0.0816100243110958,0.00635831144592029,-0.485636387554279,-0.213333333333333,"Yes"
"282","LOST20_14.5",-0.37786860093679,0.00420502336592737,-0.372222702445721,-0.33,"Yes"
"283","LOST20_15",-0.115040660725605,-0.0393658405486805,-0.304591157554279,0.0461904761904762,"Yes"
