"","asv_code","domain","supergroup","division","subdivision","class","order","family","genus","species","trophic_mode"
"13749","ZOTU-V7_7363","Eukaryota","TSAR","Stramenopiles","Gyrista","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"13750","ZOTU-V7_7364","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Trebouxiophyceae","Chlorellales","Chlorellales_X","Unassigned","Unassigned","phototrophs"
"13751","ZOTU-V7_7365","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"13752","ZOTU-V7_7368","Eukaryota","Archaeplastida","Streptophyta","Streptophyta_X","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Unassigned","Unassigned","phototrophs"
"13753","ZOTU-V7_7370","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Chlamydomonadales_XX","Chlamydomonadales_XX_sp.","phototrophs"
"13754","ZOTU-V7_7372","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13755","ZOTU-V7_7373","Eukaryota","TSAR","Rhizaria","Cercozoa","Endomyxa","Vampyrellida","Unassigned","Unassigned","Unassigned","heterotrophs"
"13756","ZOTU-V7_7374","Eukaryota","Amoebozoa","Tubulinea","Tubulinea_X","Elardia","Euamoebida","LOS7N/I-lineage","Unassigned","Unassigned","heterotrophs"
"13757","ZOTU-V7_7375","Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Chromadorea_XX","Chromadorea_XX_sp.","heterotrophs"
"13758","ZOTU-V7_7376","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Orthosomella","Orthosomella_operophterae","parasites"
"13759","ZOTU-V7_7378","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
"13760","ZOTU-V7_738","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Unassigned","Unassigned","heterotrophs"
"13761","ZOTU-V7_7381","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Jaapia","Jaapia_argillacea","heterotrophs"
"13762","ZOTU-V7_7382","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"13763","ZOTU-V7_7385","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Unassigned","Unassigned","phototrophs"
"13764","ZOTU-V7_7386","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Agaricomycetes_X","Agaricomycetes_X_sp.","heterotrophs"
"13765","ZOTU-V7_7387","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Lobulomycetales","Lobulomycetaceae","Clydaea","Clydaea_vesicula","saprotrophs/parasites"
"13766","ZOTU-V7_7388","Eukaryota","Amoebozoa","Evosea","Evosea_X","Archamoebea","Mastigamoebida","Mastigamoebidae","Mastigamoeba","Unassigned","heterotrophs"
"13767","ZOTU-V7_7389","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"13768","ZOTU-V7_739","Eukaryota","TSAR","Alveolata","Ciliophora","Spirotrichea","Oligotrichida","Unassigned","Unassigned","Unassigned","heterotrophs"
"13769","ZOTU-V7_7392","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Sphaeropleales","Sphaeropleales_X","Pseudopediastrum","Pseudopediastrum_kawraiskyi","phototrophs"
"13770","ZOTU-V7_7394","Eukaryota","TSAR","Alveolata","Ciliophora","Oligohymenophorea","Hymenostomatia","Unassigned","Unassigned","Unassigned","heterotrophs"
"13771","ZOTU-V7_7395","Eukaryota","TSAR","Stramenopiles","Gyrista","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"13772","ZOTU-V7_7396","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13773","ZOTU-V7_7397","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Unassigned","Unassigned","Unassigned","Unassigned",NA
"13774","ZOTU-V7_7398","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Trebouxiophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"13775","ZOTU-V7_7399","Eukaryota","TSAR","Alveolata","Ciliophora","Spirotrichea","Oligotrichida","Unassigned","Unassigned","Unassigned","heterotrophs"
"13776","ZOTU-V7_740","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"13777","ZOTU-V7_7400","Eukaryota","TSAR","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Hypotrichia_X","Hypotrichia_XX","Hypotrichia_XX_sp.","heterotrophs"
"13778","ZOTU-V7_7401","Eukaryota","Obazoa","Opisthokonta","Choanoflagellata","Choanoflagellatea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13779","ZOTU-V7_7404","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"13780","ZOTU-V7_741","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Microsporidium","Microsporidium_sp.","parasites"
"13781","ZOTU-V7_7411","Eukaryota","Cryptista","Cryptophyta","Cryptophyta_X","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Cryptomonas","Unassigned","mixotrophs"
"13782","ZOTU-V7_7412","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Unassigned","Unassigned","phototrophs"
"13783","ZOTU-V7_7414","Eukaryota","TSAR","Stramenopiles","Gyrista","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"13784","ZOTU-V7_7415","Eukaryota","TSAR","Alveolata","Ciliophora","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13785","ZOTU-V7_7417","Eukaryota","TSAR","Stramenopiles","Bigyra","Sagenista","Labyrinthulomycetes","Amphifilaceae","Amphifilaceae_X","Amphifilaceae_X_sp.","heterotrophs"
"13786","ZOTU-V7_7418","Eukaryota","Obazoa","Opisthokonta","Fungi","Zoopagomycota","Zoopagomycota_X","Zoopagomycota_XX","Zoopagomycota_XXX","Zoopagomycota_XXX_sp.","heterotrophs"
"13787","ZOTU-V7_7419","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13788","ZOTU-V7_742","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Branchiopoda","Unassigned","Unassigned","heterotrophs"
"13789","ZOTU-V7_7421","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13790","ZOTU-V7_7423","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales","Sellaphoraceae","Unassigned","Unassigned","phototrophs"
"13791","ZOTU-V7_7424","Eukaryota","Obazoa","Opisthokonta","Metazoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13792","ZOTU-V7_7425","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13793","ZOTU-V7_7426","Eukaryota","Amoebozoa","Evosea","Evosea_X","Variosea","Variosea_X","Ischnamoebidae","Darbyshirella","Darbyshirella_terrestris","heterotrophs"
"13794","ZOTU-V7_7427","Eukaryota","Cryptista","Cryptophyta","Cryptophyta_X","Cryptophyceae","Cryptomonadales","Unassigned","Unassigned","Unassigned",NA
"13795","ZOTU-V7_7428","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"13796","ZOTU-V7_7429","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13797","ZOTU-V7_743","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Unassigned","Unassigned","heterotrophs"
"13798","ZOTU-V7_7430","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"13799","ZOTU-V7_7431","Eukaryota","Archaeplastida","Streptophyta","Streptophyta_X","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Unassigned","Unassigned","phototrophs"
"13800","ZOTU-V7_7432","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"13801","ZOTU-V7_7435","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"13802","ZOTU-V7_7436","Eukaryota","TSAR","Rhizaria","Cercozoa","Novel-clade-10-12","Novel-clade-10","Novel-clade-10_X","Novel-clade-10_XX","Novel-clade-10_XX_sp.","heterotrophs"
"13803","ZOTU-V7_7437","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Petalomonadida","Scytomonadidae","Petalomonas","Petalomonas_sphagnophila",NA
"13804","ZOTU-V7_7438","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13805","ZOTU-V7_7439","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Chlamydosauromyces","Chlamydosauromyces_punctatus","saprotrophs"
"13806","ZOTU-V7_7441","Eukaryota","Obazoa","Opisthokonta","Fungi","Aphelidiomycota","Aphelidiales","Aphelidiaceae","Aphelidium","Aphelidium_desmodesmi","parasites"
"13807","ZOTU-V7_7442","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Chytridiales","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"13808","ZOTU-V7_7443","Eukaryota","Amoebozoa","Discosea","Discosea_X","Flabellinia","Vannellida","Vannellidae","Unassigned","Unassigned","heterotrophs"
"13809","ZOTU-V7_7444","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13810","ZOTU-V7_7445","Eukaryota","Obazoa","Opisthokonta","Fungi","Fungi_X","Fungi_XX","Fungi_XXX","Fungi_XXXX","Fungi_XXXX_sp.","heterotrophs"
"13811","ZOTU-V7_745","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Allapsidae","Allapsidae_X","Allapsidae_X_sp.","heterotrophs"
"13812","ZOTU-V7_7451","Eukaryota","Obazoa","Opisthokonta","Choanoflagellata","Choanoflagellatea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13813","ZOTU-V7_7454","Eukaryota","TSAR","Alveolata","Ciliophora","Spirotrichea","Oligotrichida","Oligotrichida_X","Oligotrichida_XX","Oligotrichida_XX_sp.","heterotrophs"
"13814","ZOTU-V7_7455","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Tulasnella","Tulasnella_violea","saprotrophs/symbiotrophs"
"13815","ZOTU-V7_7456","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Hydnum","Hydnum_repandum","symbiotrophs"
"13816","ZOTU-V7_7457","Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Unassigned","Unassigned","heterotrophs"
"13817","ZOTU-V7_7458","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Unassigned","Unassigned","Unassigned","heterotrophs"
"13818","ZOTU-V7_746","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"13819","ZOTU-V7_7461","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Chlamydomonadales_XX","Chlamydomonadales_XX_sp.","phototrophs"
"13820","ZOTU-V7_7462","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Unassigned","Unassigned","phototrophs"
"13821","ZOTU-V7_7463","Eukaryota","Obazoa","Opisthokonta","Metazoa","Gastrotricha","Gastrotricha_X","Gastrotricha_XX","Unassigned","Unassigned","heterotrophs"
"13822","ZOTU-V7_7464","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Petalomonadida","Unassigned","Unassigned","Unassigned",NA
"13823","ZOTU-V7_7466","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Chytridiales","Chytridiaceae","Chytriomyces","Chytriomyces_hyalinus","saprotrophs"
"13824","ZOTU-V7_7467","Eukaryota","TSAR","Alveolata","Chrompodellids","Colpodellidea","Colpodellida","Colpodellaceae","Colpodella","Colpodella_tetrahymenae",NA
"13825","ZOTU-V7_7468","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"13826","ZOTU-V7_7469","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"13827","ZOTU-V7_7470","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Sphaeropleales","Sphaeropleales_X","Sphaeropleales_XX","Sphaeropleales_XX_sp.","phototrophs"
"13828","ZOTU-V7_7471","Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Unassigned","Unassigned","heterotrophs"
"13829","ZOTU-V7_7473","Eukaryota","Amoebozoa","Evosea","Evosea_X","Variosea","Fractovitellida","Acramoebidae","Acramoeba","Acramoeba_dendroida","heterotrophs"
"13830","ZOTU-V7_7476","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
"13831","ZOTU-V7_7477","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Knufia","Knufia_perforans","pathotrophs/saprotrophs"
"13832","ZOTU-V7_7478","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13833","ZOTU-V7_7479","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Leptodiaptomus","Leptodiaptomus_moorei","heterotrophs"
"13834","ZOTU-V7_748","Eukaryota","TSAR","Rhizaria","Cercozoa","Novel-clade-10-12","Novel-clade-10","Novel-clade-10_X","Novel-clade-10_XX","Novel-clade-10_XX_sp.","heterotrophs"
"13835","ZOTU-V7_7480","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Jirovecia","Jirovecia_sinensis","parasites"
"13836","ZOTU-V7_7481","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Ascomycota_X","Ascomycota_XX","Archaeorhizomyces","Unassigned","heterotrophs"
"13837","ZOTU-V7_7483","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"13838","ZOTU-V7_7484","Eukaryota","TSAR","Rhizaria","Cercozoa","Endomyxa","Vampyrellida","Leptophryidae","Planctomyxa","Planctomyxa_polycarya","heterotrophs"
"13839","ZOTU-V7_7485","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"13840","ZOTU-V7_7486","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"13841","ZOTU-V7_7489","Eukaryota","TSAR","Rhizaria","Cercozoa","Endomyxa-Phytomyxea","Plasmodiophorida","Plasmodiophorida_X","Plasmodiophorida_XX","Plasmodiophorida_XX_sp.","parasites"
"13842","ZOTU-V7_749","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Gregarinidae","Unassigned","Unassigned","parasites"
"13843","ZOTU-V7_7490","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
"13844","ZOTU-V7_7492","Eukaryota","Amoebozoa","Discosea","Discosea_X","Flabellinia","Dactylopodida","Vexilliferidae","Vexillifera","Vexillifera_sp.","heterotrophs"
"13845","ZOTU-V7_7494","Eukaryota","TSAR","Alveolata","Ciliophora","Armophorea","Armophorea_X","Metopidae","Brachonella","Unassigned","heterotrophs"
"13846","ZOTU-V7_7496","Eukaryota","Obazoa","Opisthokonta","Metazoa","Tardigrada","Tardigrada_X","Tardigrada_XX","Unassigned","Unassigned","heterotrophs"
"13847","ZOTU-V7_75","Eukaryota","Obazoa","Opisthokonta","Metazoa","Gastrotricha","Gastrotricha_X","Gastrotricha_XX","Unassigned","Unassigned","heterotrophs"
"13848","ZOTU-V7_7500","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Trebouxiophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"13849","ZOTU-V7_7501","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"13850","ZOTU-V7_7503","Eukaryota","TSAR","Rhizaria","Cercozoa","Novel-clade-10-12","Novel-clade-12","NC12A-lineage","NC12A-lineage_X","NC12A-lineage_X_sp.",NA
"13851","ZOTU-V7_7505","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"13852","ZOTU-V7_7507","Eukaryota","TSAR","Stramenopiles","Gyrista","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"13853","ZOTU-V7_7508","Eukaryota","TSAR","Stramenopiles","Bigyra","Sagenista","Labyrinthulomycetes","Amphifilaceae","Fibrophrys","Fibrophrys_sp.","heterotrophs"
"13854","ZOTU-V7_751","Eukaryota","Obazoa","Opisthokonta","Metazoa","Gastrotricha","Gastrotricha_X","Gastrotricha_XX","Heterolepidoderma","Heterolepidoderma_acidophilum","heterotrophs"
"13855","ZOTU-V7_7510","Eukaryota","Excavata","Discoba","Discoba_X","Heterolobosea","Tetramitia_I","Tetramitia_I_X","Tetramitia_I_XX","Tetramitia_I_XX_sp.","heterotrophs"
"13856","ZOTU-V7_7511","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Neogregarinorida","Actinocephalidae","Mattesia","Unassigned","parasites"
"13857","ZOTU-V7_7513","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13858","ZOTU-V7_7514","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastea","Kinetoplastea_X","Kinetoplastea_XX","Unassigned","Unassigned","heterotrophs"
"13859","ZOTU-V7_7516","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Sphaeropleales","Sphaeropleales_X","Unassigned","Unassigned","phototrophs"
"13860","ZOTU-V7_7519","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"13861","ZOTU-V7_752","Eukaryota","TSAR","Alveolata","Ciliophora","Litostomatea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13862","ZOTU-V7_7520","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"13863","ZOTU-V7_7521","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Trebouxiophyceae","Chlorellales","Chlorellales_X","Unassigned","Unassigned","phototrophs"
"13864","ZOTU-V7_7522","Eukaryota","Archaeplastida","Streptophyta","Streptophyta_X","Zygnemophyceae","Zygnemophyceae_X","Zygnemophyceae_XX","Unassigned","Unassigned","phototrophs"
"13865","ZOTU-V7_7523","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Unassigned","Unassigned","heterotrophs"
"13866","ZOTU-V7_7525","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Inocybe","Inocybe_geophylla","symbiotrophs"
"13867","ZOTU-V7_7526","Eukaryota","Excavata","Metamonada","Preaxostyla","Preaxostyla_X","Preaxostyla_XX","Paramastigidae","Paratrimastix","Paratrimastix_pyriformis","heterotrophs"
"13868","ZOTU-V7_7528","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13869","ZOTU-V7_7529","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Unassigned","Unassigned","heterotrophs"
"13870","ZOTU-V7_7532","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Unassigned","Unassigned","parasites"
"13871","ZOTU-V7_7533","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Unassigned","Unassigned","phototrophs"
"13872","ZOTU-V7_7534","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"13873","ZOTU-V7_7535","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Allapsidae","Allapsidae_X","Allapsidae_X_sp.","heterotrophs"
"13874","ZOTU-V7_7537","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Cercomonadida","Paracercomonadidae","Metabolomonas","Metabolomonas_insania","heterotrophs"
"13875","ZOTU-V7_7539","Eukaryota","Excavata","Metamonada","Fornicata","Fornicata_X","Diplomonadida","Hexamitidae","Hexamitidae_X","Hexamitidae_X_sp.","heterotrophs"
"13876","ZOTU-V7_754","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
"13877","ZOTU-V7_7541","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"13878","ZOTU-V7_7542","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13879","ZOTU-V7_7543","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Unassigned","Unassigned","Unassigned","Unassigned",NA
"13880","ZOTU-V7_7544","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Agaricomycetes_X","Agaricomycetes_X_sp.","heterotrophs"
"13881","ZOTU-V7_7546","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"13882","ZOTU-V7_7547","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Unassigned","Unassigned","phototrophs"
"13883","ZOTU-V7_7548","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13884","ZOTU-V7_7549","Eukaryota","TSAR","Rhizaria","Cercozoa","Endomyxa","Vampyrellida","Unassigned","Unassigned","Unassigned","heterotrophs"
"13885","ZOTU-V7_755","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
"13886","ZOTU-V7_7553","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Unassigned","Unassigned","Unassigned","heterotrophs"
"13887","ZOTU-V7_7554","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Rhizophydiales","Rhizophydiales_X","Rhizophydiales_XX","Rhizophydiales_XX_sp.","saprotrophs/parasites"
"13888","ZOTU-V7_7557","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
"13889","ZOTU-V7_7558","Eukaryota","TSAR","Alveolata","Ciliophora","Oligohymenophorea","OLIGO4","OLIGO4_X","OLIGO4_XX","OLIGO4_XX_sp.","heterotrophs"
"13890","ZOTU-V7_7559","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Unassigned","Unassigned","heterotrophs"
"13891","ZOTU-V7_756","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Branchiopoda","Bosmina","Bosmina_longirostris","heterotrophs"
"13892","ZOTU-V7_7560","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13893","ZOTU-V7_7566","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"13894","ZOTU-V7_7567","Eukaryota","Amoebozoa","Discosea","Discosea_X","Flabellinia","Vannellida","Vannellidae","Vannella","Vannella_sp.","heterotrophs"
"13895","ZOTU-V7_7568","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Chrysophyceae_Cluster-I","Chrysophyceae_Cluster-I_X","Chrysophyceae_Cluster-I_XX","Chrysophyceae_Cluster-I_XX_sp.","phototrophs"
"13896","ZOTU-V7_7569","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Chrysophyceae_Cluster-I","Chrysophyceae_Cluster-I_X","Chrysophyceae_Cluster-I_XX","Chrysophyceae_Cluster-I_XX_sp.","phototrophs"
"13897","ZOTU-V7_757","Eukaryota","TSAR","Stramenopiles","Gyrista","Peronosporomycetes","Peronosporomycetes_X","Unassigned","Unassigned","Unassigned","parasites"
"13898","ZOTU-V7_7570","Eukaryota","TSAR","Alveolata","Ciliophora","Oligohymenophorea","Peniculia","Unassigned","Unassigned","Unassigned","heterotrophs"
"13899","ZOTU-V7_7571","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Sandonidae","Unassigned","Unassigned","heterotrophs"
"13900","ZOTU-V7_7572","Eukaryota","TSAR","Rhizaria","Cercozoa","Endomyxa","Vampyrellida","Leptophryidae","Unassigned","Unassigned","heterotrophs"
"13901","ZOTU-V7_7575","Eukaryota","Cryptista","Kathablepharidacea","Kathablepharida","Kathablepharidea","Kathablepharidida","Kathablepharidida_X","Unassigned","Unassigned","heterotrophs"
