"","sample_id","MDS1","MDS2","d15N_anomaly_mean_1800_1850","mean_air_temp_degC_anomaly_combined","fish_present_binary_YN"
"226","FOOT20_5.5",0.342644575301391,-0.279533420992454,-1.53857131701713,0.108461538461538,"Yes"
"227","FOOT20_6",0.23144760257511,-0.211642903184902,-1.01149238099144,-0.196666666666667,"Yes"
"228","FOOT20_7",0.335004431233029,-0.175867652787314,-0.557530588991436,-1.01125,"No"
"229","FOOT20_7.5",0.278644338767239,-0.105780322850737,-0.654425729017127,-1.01125,"No"
"230","FOOT20_8",0.192632016391402,0.0227252337117494,-0.128127596991436,-1.01125,"No"
"231","FOOT20_8.5",0.213875902632394,0.027387479581914,-0.425246814017127,-1.01125,"No"
"232","FOOT20_9",0.119456545922034,0.0960472939555614,0.0325350440085641,-1.01125,"No"
"233","FOOT20_9.5",0.295161909708994,0.0470314491345383,-0.119106949017127,-1.01125,"No"
"234","LIGH20_0.5",-0.0536845253784709,-0.916788938441065,-3.11652945819444,0.896666666666667,"No"
"235","LIGH20_1",0.0794639534482369,-0.668894679984252,-3.27010630530556,0.58,"No"
"236","LIGH20_1.5",0.151691052930325,-0.376162764066297,-3.31876487919444,0.386060606060606,"No"
"237","LIGH20_10",0.233050483706243,0.111106701253473,-0.225086145305556,-0.734035087719298,"No"
"238","LIGH20_10.5",0.5323736938161,0.36974701449282,-0.212444916194444,-0.734035087719298,"No"
"239","LIGH20_11",0.529714179419967,0.489252449968674,-0.157544385305556,-0.734035087719298,"No"
"240","LIGH20_11.5",0.469855859067102,0.279239001943093,0.0386796738055555,-0.734035087719298,"No"
"241","LIGH20_12",0.429485252752096,-0.0280200704862569,0.0172255346944441,-0.734035087719298,"No"
"242","LIGH20_12.5",0.547681350642208,0.22690644432448,0.0224993438055554,-0.734035087719298,"No"
"243","LIGH20_13",0.754921505527214,0.175491515851552,-0.0920992653055555,-0.734035087719298,"No"
"244","LIGH20_13.5",0.120789698720574,0.136463229921615,-0.0862453261944447,-0.734035087719298,"No"
"245","LIGH20_14",0.45005043145177,0.0644777365294011,-0.179908545305556,-0.734035087719298,"No"
"246","LIGH20_14.5",0.378288158616432,0.211966574821961,-0.0887680691944448,-0.734035087719298,"No"
"247","LIGH20_15",0.530225709659429,0.120686116818323,-0.223338945305556,-0.734035087719298,"No"
"248","LIGH20_15.5",0.270672705635445,0.265784721147562,-0.100317538194445,-0.734035087719298,"No"
"249","LIGH20_16",0.704988782601131,0.252168139710341,-0.191539905305556,-0.734035087719298,"No"
"250","LIGH20_16.5",0.158045040775008,0.223794570791497,-0.028691895194445,-0.734035087719298,"No"
"251","LIGH20_17",0.474433510946671,0.149717965582368,-0.0399328653055555,-0.734035087719298,"No"
"252","LIGH20_17.5",0.516678383601946,0.145392392470398,0.305269525805556,-0.734035087719298,"No"
"253","LIGH20_18",0.412532071487272,0.0545375856612828,0.281452094694444,-0.734035087719298,"No"
"254","LIGH20_2",0.213763138757854,-0.1815169317877,-2.93319622530556,-0.4,"No"
"255","LIGH20_2.5",0.220576436017468,-0.115024607471963,-2.09002093719444,-0.260350877192983,"No"
"256","LIGH20_3",0.299406099051613,-0.0835408399149371,-1.51696582530556,0.207450980392157,"No"
"257","LIGH20_3.5",0.417839444994478,-0.0871729631735062,-1.17916078719444,-0.242916666666666,"No"
"258","LIGH20_4",0.54774165132187,0.137524244942233,-0.918025665305556,-0.52,"No"
"259","LIGH20_4.5",0.442783802979858,0.0661470405202655,-0.552347801194445,-0.734035087719298,"No"
"260","LIGH20_5",0.34396338933479,0.0835485026295299,-0.588903105305556,-0.734035087719298,"No"
"261","LIGH20_5.5",0.256431875188387,0.0699223044333192,-0.0626403521944443,-0.734035087719298,"No"
"262","LIGH20_6",0.426545785426257,0.109915889159643,-0.104429505305555,-0.734035087719298,"No"
"263","LIGH20_6.5",0.329009843892975,0.254774888089415,0.202755088805556,-0.734035087719298,"No"
"264","LIGH20_7",0.460492348306622,0.146782844555052,-0.00199366530555611,-0.734035087719298,"No"
"265","LIGH20_7.5",0.39254319253106,0.176919094931118,-0.103021198194445,-0.734035087719298,"No"
"266","LIGH20_8",0.619185369013634,0.195090889834225,-0.0977402253055555,-0.734035087719298,"No"
"267","LIGH20_8.5",0.417463246295841,0.144252703597116,0.155535040805555,-0.734035087719298,"No"
"268","LIGH20_9",0.435308751154011,0.305950645591795,-0.0800186253055557,-0.734035087719298,"No"
"269","LIGH20_9.5",0.293687786647516,0.166883227130304,-0.107937090194445,-0.734035087719298,"No"
"270","LOST20_0.5",-0.298119216127526,-1.01358857170501,NA,1.60333333333333,"Yes"
"271","LOST20_1",-0.179125205701964,-0.944937258712884,-1.11404548755428,1.30333333333333,"Yes"
"272","LOST20_1.5",-0.0656896565218748,-0.636337360397826,-1.75234750244572,1.05333333333333,"Yes"
"273","LOST20_10",0.309310904036696,-0.228333482503929,-1.06257037755428,0.478333333333333,"Yes"
"274","LOST20_10.5",0.303155301315221,-0.21072786414672,-1.14904150244572,0.283333333333333,"Yes"
"275","LOST20_11",0.0841651954779822,-0.0137329638473583,-1.16905994755428,-0.221666666666667,"Yes"
"276","LOST20_11.5",0.492873197618155,-0.0923342842707102,-1.13308630244572,-0.276666666666667,"Yes"
"277","LOST20_12",0.127615816802788,-0.022680286833959,-1.14085481755428,-0.316666666666667,"Yes"
"278","LOST20_12.5",0.488229899216212,-0.16228871145113,-1.52698030244572,-0.0766666666666667,"Yes"
"279","LOST20_13",-0.0229290814102915,-0.104476604369066,-1.21850117755428,-0.0166666666666666,"Yes"
"280","LOST20_13.5",0.450883631974316,-0.0627281929219195,-1.14904150244572,0.0319047619047619,"Yes"
"281","LOST20_14",0.0946550989641853,-0.00245675604209447,-0.485636387554279,-0.213333333333333,"Yes"
"282","LOST20_14.5",0.262907340526647,-0.08834037940547,-0.372222702445721,-0.33,"Yes"
"283","LOST20_15",0.121448079059595,-0.0223760510126204,-0.304591157554279,0.0461904761904762,"Yes"
"284","LOST20_15.5",0.322012099264535,-0.0493877245320571,-0.570665502445721,0.343333333333333,"Yes"
"285","LOST20_16",0.099442108131445,-0.0222641528744978,-0.354451127554279,0.00333333333333341,"No"
"286","LOST20_16.5",0.287135844563845,-0.0581496737990696,-0.555707502445721,0.117619047619048,"No"
